Channel,WAV,Begin Time (s),call_type,Repetition,localization
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,12971.187858538,12,3,5666
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,12976.386407101,12,3,5666
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,12978.465826526,12,3,5666
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,12989.902633364,13,3,5667
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,12995.361109355,13,3,5667
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,12997.570492494,13,3,5667
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13003.743999327,14,3,5700
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13010.242185031,14,3,5700
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13012.581531884,14,3,5700
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13013.491277882,12,3,5701
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13018.299935303,12,3,5701
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13021.029173298,12,3,5701
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13034.285472133,14,3,5704
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13038.054419841,14,3,5704
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13046.242133827,14,3,5704
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13044.682569258,14,3,5705
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13049.621190393,14,3,5705
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13051.44068239,14,3,5705
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13049.231299251,15,3,5708
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13055.079666384,15,3,5708
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13058.068831807,15,3,5708
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13092.379252321,11,3,5713
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13097.577800884,11,3,5713
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13100.047111451,11,3,5713
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13123.180652555,12,3,5714
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13129.418910831,12,3,5714
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13132.27811254,12,3,5714
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13137.866552245,14,3,5716
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13142.935137094,14,3,5716
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13145.404447661,14,3,5716
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13143.065100808,14,3,5717
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13147.873758228,14,3,5717
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13150.473032509,14,3,5717
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13144.10481052,15,3,5718
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13150.213105081,15,3,5718
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13152.682415649,15,3,5718
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13147.873758228,11,3,5719
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13157.101181927,11,3,5719
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13160.610202207,11,3,5719
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13151.252814794,15,3,5720
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13156.191435928,15,3,5720
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13159.050637638,15,3,5720
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13150.083141367,15,3,5721
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13156.711290785,15,3,5721
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13159.180601352,15,3,5721
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13163.339440202,14,3,5723
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13167.75820648,14,3,5723
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13170.227517048,14,3,5723
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13207.332387829,15,3,5763
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13213.960537246,15,3,5763
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13216.299884099,15,3,5763
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13224.487598086,15,3,5764
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13230.855820075,15,3,5764
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13233.455094356,15,3,5764
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13242.162663199,15,3,5766
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13248.790812616,15,3,5766
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13251.260123184,15,3,5766
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13251.390086898,13,3,5767
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13258.018236315,13,3,5767
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13260.357583168,13,3,5767
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13262.177075165,14,3,5768
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13267.375623728,14,3,5768
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13269.974898009,14,3,5768
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13322.350274779,14,3,5772
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13332.61740819,14,3,5772
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13334.242185031,14,3,5772
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13325.014761332,11,3,5805
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13330.08334618,11,3,5805
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13332.552656748,11,3,5805
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13350.227721861,13,3,5806
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13357.24576242,13,3,5806
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13359.195218132,13,3,5806
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13367.12300469,12,3,5809
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13373.361262965,12,3,5809
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13376.09050096,12,3,5809
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13366.083294977,13,3,5811
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13371.021916112,13,3,5811
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13373.491226679,13,3,5811
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13380.119376096,13,3,5812
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13386.6175618,13,3,5812
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13389.216836081,13,3,5812
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13426.906313161,15,3,5818
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13436.913519144,15,3,5818
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13439.122902283,15,3,5818
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13433.664426292,13,3,5819
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13439.902684567,13,3,5819
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13442.112067707,13,3,5819
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13442.631922563,15,3,5820
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13452.639128546,15,3,5820
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13454.718547971,15,3,5820
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13443.411704847,15,3,5821
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13450.039854265,15,3,5821
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13452.509164832,15,3,5821
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13482.920673924,15,3,5824
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13487.989258772,15,3,5824
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13490.588533054,15,3,5824
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13489.614035613,13,3,5851
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13494.812584176,13,3,5851
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13496.762039887,13,3,5851
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13503.520153018,11,3,5854
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13508.848665295,11,3,5854
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13511.317975862,11,3,5854
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13507.549028154,15,3,5855
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13514.177177572,15,3,5855
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13516.776451853,15,3,5855
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13519.895580991,13,3,5856
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13526.653694122,13,3,5856
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13528.863077261,13,3,5856
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13532.632024969,12,3,5857
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13539.260174387,12,3,5857
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13541.989412382,12,3,5857
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13577.599470037,15,3,5860
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13584.09765574,15,3,5860
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13586.95685745,15,3,5860
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13589.166240589,13,3,5862
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13596.184281149,13,3,5862
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13598.13373686,13,3,5862
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13598.13373686,12,3,5864
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13604.761886277,12,3,5864
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13607.231196844,12,3,5864
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13600.213156285,15,3,5865
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13605.411704847,15,3,5865
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13607.881015415,15,3,5865
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13608.660797699,14,3,5866
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13613.729382548,14,3,5866
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13615.938765687,14,3,5866
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13624.646334529,15,3,5867
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13631.144520233,15,3,5867
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13633.483867086,15,3,5867
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13635.043431655,15,3,5868
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13641.28168993,15,3,5868
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13644.010927925,15,3,5868
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13635.173395369,14,3,5869
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13639.722125361,14,3,5869
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13642.711290785,14,3,5869
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13650.184434758,15,3,5894
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13656.29272932,15,3,5894
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13662.790915023,15,3,5894
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13662.141096453,13,3,5895
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13668.639282156,13,3,5895
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13670.978629009,13,3,5895
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13699.700609818,14,3,5900
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13709.967743229,14,3,5900
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13712.177126369,14,3,5900
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13732.191538335,14,3,5902
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13737.13015947,14,3,5902
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13742.978526603,14,3,5902
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13754.935188297,11,3,5904
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13761.173446572,11,3,5904
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13764.29257571,11,3,5904
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13761.303410286,15,3,5905
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13766.242031421,15,3,5905
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13768.841305702,15,3,5905
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13773.130108266,15,3,5906
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13778.068729401,15,3,5906
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13780.668003682,15,3,5906
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13780.27811254,13,3,5907
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13785.476661103,13,3,5907
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13787.816007956,13,3,5907
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13807.050637638,14,3,5910
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13812.379149915,14,3,5910
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13814.848460482,14,3,5910
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13817.382983321,13,3,5938
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13822.321604456,13,3,5938
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13824.660951309,13,3,5938
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13835.058048434,15,3,5939
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13839.866705855,15,3,5939
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13842.206052708,15,3,5939
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13842.985834992,14,3,5940
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13844.415435847,14,3,5940
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13850.783657836,14,3,5940
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13845.845036702,13,3,5941
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13852.343222405,13,3,5941
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13855.072460401,13,3,5941
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13923.043482858,15,3,5949
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13927.982103993,15,3,5949
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13930.191487132,15,3,5949
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13967.231145641,15,3,5951
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13973.59936763,15,3,5951
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13976.328605626,15,3,5951
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13978.213309894,11,3,5989
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13985.10138674,11,3,5989
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13986.790915023,11,3,5989
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13980.552656748,13,3,5990
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13987.310769879,13,3,5990
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,13989.390189304,13,3,5990
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14005.375726135,14,3,5991
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14012.003875552,14,3,5991
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14014.343222405,14,3,5991
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14016.552605544,14,3,5992
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14023.050791248,14,3,5992
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14025.390138101,14,3,5992
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14023.180754962,12,3,5993
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14033.577852087,12,3,5993
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14035.787235226,12,3,5993
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14035.91719894,14,3,5995
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14040.985783789,14,3,5995
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14043.325130642,14,3,5995
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14084.653591716,13,3,5999
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14095.310616269,13,3,5999
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14098.039854265,13,3,5999
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14118.444157373,15,3,6000
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14125.072306791,15,3,6000
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14127.671581072,15,3,6000
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14124.812379363,13,3,6001
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14135.209476488,13,3,6001
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14137.028968485,13,3,6001
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14130.010927925,15,3,6003
3.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14134.819585346,15,3,6003
4.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14137.548823341,15,3,6003
2.0,20170327-120000_20170327-180000_CANAPE_multichannel_1245.wav,14140.993092179,15,3,6024
